exchange,symbol,timestamp,local_timestamp,funding_timestamp,funding_rate,predicted_funding_rate,open_interest,last_price,index_price,mark_price
bybit,BTCUSD,1577867281891077,1577867281971968,1577894400000000,0.0001,0.0001,135846777,7170,7170.69,7170.83
bybit,BTCUSD,1577867281991932,1577867282072969,1577894400000000,0.0001,0.0001,135846777,7170,7170.69,7171.37
bybit,BTCUSD,1577867284592296,1577867284672462,1577894400000000,0.0001,0.0001,135846777,7169.5,7170.69,7171.37
bybit,BTCUSD,1577867287592988,1577867287674162,1577894400000000,0.0001,0.0001,135846777,7170,7170.69,7171.37
bybit,BTCUSD,1577867288491083,1577867288571127,1577894400000000,0.0001,0.0001,135846777,7170,7170.68,7171.37
bybit,BTCUSD,1577867288692364,1577867288772267,1577894400000000,0.0001,0.0001,135846777,7170,7170.69,7171.37
bybit,BTCUSD,1577867289991130,1577867290071223,1577894400000000,0.0001,0.0001,135846777,7170,7170.06,7170.73
bybit,BTCUSD,1577867294691079,1577867294773015,1577894400000000,0.0001,0.0001,135846777,7170,7170.82,7170.73
bybit,BTCUSD,1577867295091149,1577867295171802,1577894400000000,0.0001,0.0001,135846777,7170,7170.82,7171.49
bybit,BTCUSD,1577867302808177,1577867302889008,1577894400000000,0.0001,0.0001,135871020,7170,7170.82,7171.49
bybit,BTCUSD,1577867306691044,1577867306772038,1577894400000000,0.0001,0.0001,135871020,7170,7170.81,7171.49
bybit,BTCUSD,1577867307091106,1577867307171856,1577894400000000,0.0001,0.0001,135871020,7170,7170.81,7171.48
bybit,BTCUSD,1577867317491020,1577867317571229,1577894400000000,0.0001,0.0001,135871020,7170,7170.82,7171.48
bybit,BTCUSD,1577867318091178,1577867318170981,1577894400000000,0.0001,0.0001,135871020,7170,7170.82,7171.49
bybit,BTCUSD,1577867319091095,1577867319172936,1577894400000000,0.0001,0.0001,135871020,7170,7170.81,7171.48
bybit,BTCUSD,1577867319291087,1577867319371093,1577894400000000,0.0001,0.0001,135871020,7170,7170.82,7171.48
bybit,BTCUSD,1577867320091128,1577867320171188,1577894400000000,0.0001,0.0001,135871020,7170,7170.82,7171.49
bybit,BTCUSD,1577867335791072,1577867335870938,1577894400000000,0.0001,0.0001,135871020,7170,7171.91,7171.49
bybit,BTCUSD,1577867336391080,1577867336471190,1577894400000000,0.0001,0.0001,135871020,7170,7171.91,7172.58
bybit,BTCUSD,1577867338891097,1577867338972868,1577894400000000,0.0001,0.0001,135871020,7169.5,7171.91,7172.58
bybit,BTCUSD,1577867347291105,1577867347371871,1577894400000000,0.0001,0.0001,135871020,7170,7170.06,7170.73
bybit,BTCUSD,1577867352391061,1577867352471827,1577894400000000,0.0001,0.0001,135871020,7169.5,7170.06,7170.73
bybit,BTCUSD,1577867353891161,1577867353971790,1577894400000000,0.0001,0.0001,135871020,7169.5,7170.33,7170.73
bybit,BTCUSD,1577867354491061,1577867354571181,1577894400000000,0.0001,0.0001,135871020,7169.5,7170.33,7171
bybit,BTCUSD,1577867359091077,1577867359170912,1577894400000000,0.0001,0.0001,135871020,7170,7170.33,7171
bybit,BTCUSD,1577867359891053,1577867359971679,1577894400000000,0.0001,0.0001,135871020,7169.5,7170.33,7171
bybit,BTCUSD,1577867363391891,1577867363471860,1577894400000000,0.0001,0.0001,135954013,7170,7170.33,7171
bybit,BTCUSD,1577867399791095,1577867399871815,1577894400000000,0.0001,0.0001,135954013,7169.5,7170.33,7171
bybit,BTCUSD,1577867400991104,1577867401071186,1577894400000000,0.0001,0.0001,135954013,7169.5,7170.32,7171
bybit,BTCUSD,1577867401291079,1577867401371411,1577894400000000,0.0001,0.0001,135954013,7169.5,7170.32,7170.99
bybit,BTCUSD,1577867409991080,1577867410071205,1577894400000000,0.0001,0.0001,135954013,7169.5,7169.64,7170.99
bybit,BTCUSD,1577867410391090,1577867410471443,1577894400000000,0.0001,0.0001,135954013,7169.5,7169.64,7170.31
bybit,BTCUSD,1577867412291078,1577867412371515,1577894400000000,0.0001,0.0001,135954013,7169.5,7170,7170.67
bybit,BTCUSD,1577867412691072,1577867412771698,1577894400000000,0.0001,0.0001,135954013,7169.5,7169.97,7170.67
bybit,BTCUSD,1577867413391029,1577867413471212,1577894400000000,0.0001,0.0001,135954013,7169.5,7169.97,7170.64
bybit,BTCUSD,1577867416391069,1577867416471239,1577894400000000,0.0001,0.0001,135954013,7169.5,7170.27,7170.64
bybit,BTCUSD,1577867416591065,1577867416671526,1577894400000000,0.0001,0.0001,135954013,7169.5,7170.84,7170.64
bybit,BTCUSD,1577867417291117,1577867417371519,1577894400000000,0.0001,0.0001,135954013,7169.5,7170.84,7171.51
bybit,BTCUSD,1577867421691073,1577867421771815,1577894400000000,0.0001,0.0001,135954013,7170,7170.84,7171.51
bybit,BTCUSD,1577867428791078,1577867428871160,1577894400000000,0.0001,0.0001,135954013,7170,7170.85,7171.51
bybit,BTCUSD,1577867429291033,1577867429370978,1577894400000000,0.0001,0.0001,135954013,7170,7170.85,7171.52
bybit,BTCUSD,1577867431591090,1577867431671747,1577894400000000,0.0001,0.0001,135954013,7170,7170.82,7171.49
bybit,BTCUSD,1577867442391188,1577867442495750,1577894400000000,0.0001,0.0001,135954013,7170,7170.85,7171.52
bybit,BTCUSD,1577867444091188,1577867444170971,1577894400000000,0.0001,0.0001,135954013,7170,7170.84,7171.52
bybit,BTCUSD,1577867444491051,1577867444571024,1577894400000000,0.0001,0.0001,135954013,7170,7170.84,7171.51
bybit,BTCUSD,1577867445091792,1577867445170961,1577894400000000,0.0001,0.0001,135954013,7170,7170.81,7171.51
bybit,BTCUSD,1577867445391069,1577867445470325,1577894400000000,0.0001,0.0001,135954013,7170,7170.81,7171.48
bybit,BTCUSD,1577867449591059,1577867449671236,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.82,7171.48
bybit,BTCUSD,1577867450391059,1577867450471365,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.82,7171.49
bybit,BTCUSD,1577867452391137,1577867452471474,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.78,7171.45
bybit,BTCUSD,1577867454791050,1577867454870643,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.82,7171.49
bybit,BTCUSD,1577867459891074,1577867459970402,1577894400000000,0.0001,0.0001,135960042,7170,7170.82,7171.49
bybit,BTCUSD,1577867460591097,1577867460670775,1577894400000000,0.0001,0.0001,135960042,7170,7170.81,7171.48
bybit,BTCUSD,1577867466591144,1577867466670708,1577894400000000,0.0001,0.0001,135960042,7170,7170.84,7171.48
bybit,BTCUSD,1577867467491086,1577867467571309,1577894400000000,0.0001,0.0001,135960042,7170,7170.84,7171.51
bybit,BTCUSD,1577867468691080,1577867468770483,1577894400000000,0.0001,0.0001,135960042,7170,7170.81,7171.51
bybit,BTCUSD,1577867469691057,1577867469770273,1577894400000000,0.0001,0.0001,135960042,7170,7170.81,7171.48
bybit,BTCUSD,1577867470091044,1577867470170322,1577894400000000,0.0001,0.0001,135960042,7170,7170.82,7171.48
bybit,BTCUSD,1577867470491074,1577867470570683,1577894400000000,0.0001,0.0001,135960042,7170,7170.82,7171.49
bybit,BTCUSD,1577867477991062,1577867478071348,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.82,7171.49
bybit,BTCUSD,1577867479591065,1577867479670907,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.24,7170.91
bybit,BTCUSD,1577867480091090,1577867480170267,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.27,7170.91
bybit,BTCUSD,1577867480391039,1577867480471636,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.26,7170.93
bybit,BTCUSD,1577867480691041,1577867480770627,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.27,7170.93
bybit,BTCUSD,1577867481491041,1577867481570857,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.27,7170.94
bybit,BTCUSD,1577867481991047,1577867482070488,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.24,7170.94
bybit,BTCUSD,1577867482291093,1577867482371038,1577894400000000,0.0001,0.0001,135960042,7169.5,7169.99,7170.94
bybit,BTCUSD,1577867482391038,1577867482470691,1577894400000000,0.0001,0.0001,135960042,7169.5,7169.65,7170.94
bybit,BTCUSD,1577867482591081,1577867482671758,1577894400000000,0.0001,0.0001,135960042,7169.5,7169.65,7170.32
bybit,BTCUSD,1577867485991143,1577867486070487,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.8,7170.32
bybit,BTCUSD,1577867486491191,1577867486571045,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.8,7171.47
bybit,BTCUSD,1577867487591040,1577867487671210,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.17,7171.47
bybit,BTCUSD,1577867489591056,1577867489670838,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.17,7170.84
bybit,BTCUSD,1577867498391116,1577867498470593,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.97,7170.84
bybit,BTCUSD,1577867498491063,1577867498570697,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.97,7169.64
bybit,BTCUSD,1577867510691179,1577867510771226,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.96,7169.64
bybit,BTCUSD,1577867510891034,1577867510970371,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.16,7169.64
bybit,BTCUSD,1577867511491130,1577867511587319,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.16,7168.83
bybit,BTCUSD,1577867514391074,1577867514471099,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.21,7168.83
bybit,BTCUSD,1577867514491115,1577867514571280,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.21,7168.88
bybit,BTCUSD,1577867515191052,1577867515270428,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.34,7168.88
bybit,BTCUSD,1577867515591058,1577867515670266,1577894400000000,0.0001,0.0001,135960042,7169.5,7168.34,7169.01
bybit,BTCUSD,1577867515791053,1577867515870384,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.2,7169.01
bybit,BTCUSD,1577867516492708,1577867516572966,1577894400000000,0.0001,0.0001,135960042,7169.5,7170.2,7170.87
bybit,BTCUSD,1577867517891010,1577867517970687,1577894400000000,0.0001,0.0001,135905539,7170,7170.2,7170.87
bybit,BTCUSD,1577867519891051,1577867519970563,1577894400000000,0.0001,0.0001,135905539,7170,7169.87,7170.87
bybit,BTCUSD,1577867520691076,1577867520771863,1577894400000000,0.0001,0.0001,135905539,7170,7169.87,7170.54
bybit,BTCUSD,1577867530691046,1577867530770754,1577894400000000,0.0001,0.0001,135905539,7170,7168.35,7169.02
bybit,BTCUSD,1577867531091094,1577867531170736,1577894400000000,0.0001,0.0001,135905539,7170,7168.34,7169.02
bybit,BTCUSD,1577867531691077,1577867531771191,1577894400000000,0.0001,0.0001,135905539,7170,7168.34,7169.01
bybit,BTCUSD,1577867535691068,1577867535770511,1577894400000000,0.0001,0.0001,135905539,7170,7168.83,7169.5
bybit,BTCUSD,1577867537491114,1577867537571376,1577894400000000,0.0001,0.0001,135905539,7170,7168.38,7169.5
bybit,BTCUSD,1577867537691077,1577867537770598,1577894400000000,0.0001,0.0001,135905539,7170,7168.38,7169.05
bybit,BTCUSD,1577867541591156,1577867541671742,1577894400000000,0.0001,0.0001,135905539,7169.5,7168.38,7169.05
bybit,BTCUSD,1577867542791130,1577867542871508,1577894400000000,0.0001,0.0001,135905539,7169.5,7168.35,7169.05
bybit,BTCUSD,1577867543591199,1577867543672614,1577894400000000,0.0001,0.0001,135905539,7170,7168.35,7169.02
bybit,BTCUSD,1577867545791077,1577867545871301,1577894400000000,0.0001,0.0001,135905539,7170,7169.86,7169.02
bybit,BTCUSD,1577867546591128,1577867546671171,1577894400000000,0.0001,0.0001,135905539,7170,7169.86,7170.53
bybit,BTCUSD,1577867551491078,1577867551571062,1577894400000000,0.0001,0.0001,135905539,7169.5,7169.86,7170.53
bybit,BTCUSD,1577867552091042,1577867552170245,1577894400000000,0.0001,0.0001,135905539,7170,7169.86,7170.53
bybit,BTCUSD,1577867557791040,1577867557870290,1577894400000000,0.0001,0.0001,135905539,7170,7168.7,7170.53
bybit,BTCUSD,1577867558391063,1577867558470326,1577894400000000,0.0001,0.0001,135905539,7169.5,7168.7,7170.53
bybit,BTCUSD,1577867558592525,1577867558671956,1577894400000000,0.0001,0.0001,135905539,7169.5,7168.7,7169.37
bybit,BTCUSD,1577867558891394,1577867558971893,1577894400000000,0.0001,0.0001,135905539,7169.5,7168.81,7169.37
bybit,BTCUSD,1577867559091390,1577867559171753,1577894400000000,0.0001,0.0001,135905539,7170,7168.81,7169.37
bybit,BTCUSD,1577867559591107,1577867559672671,1577894400000000,0.0001,0.0001,135905539,7170,7168.81,7169.48
bybit,BTCUSD,1577867566191086,1577867566270747,1577894400000000,0.0001,0.0001,135905539,7170,7168.02,7169.48
bybit,BTCUSD,1577867566691098,1577867566770714,1577894400000000,0.0001,0.0001,135905539,7170,7168.02,7168.69
bybit,BTCUSD,1577867572891062,1577867572970680,1577894400000000,0.0001,0.0001,135905539,7170,7167.95,7168.69
bybit,BTCUSD,1577867573592799,1577867573671989,1577894400000000,0.0001,0.0001,135905539,7170,7167.95,7168.62
bybit,BTCUSD,1577867575991081,1577867576070781,1577894400000000,0.0001,0.0001,135905539,7170,7168.98,7168.62
bybit,BTCUSD,1577867576591204,1577867576671163,1577894400000000,0.0001,0.0001,135905539,7170,7168.98,7169.65
bybit,BTCUSD,1577867579491123,1577867579570476,1577894400000000,0.0001,0.0001,135905539,7170,7169.66,7169.65
bybit,BTCUSD,1577867579991074,1577867580070530,1577894400000000,0.0001,0.0001,135905539,7170,7169.66,7170.33
bybit,BTCUSD,1577867581191144,1577867581270348,1577894400000000,0.0001,0.0001,135905539,7170,7168.97,7170.33
bybit,BTCUSD,1577867581991128,1577867582071859,1577894400000000,0.0001,0.0001,135944039,7170,7168.97,7169.64
bybit,BTCUSD,1577867589391058,1577867589470189,1577894400000000,0.0001,0.0001,135944039,7170,7169.66,7169.64
bybit,BTCUSD,1577867589691121,1577867589770639,1577894400000000,0.0001,0.0001,135944039,7170,7169.66,7170.33
bybit,BTCUSD,1577867591091082,1577867591170283,1577894400000000,0.0001,0.0001,135944039,7170,7168.97,7169.64
bybit,BTCUSD,1577867593591069,1577867593671375,1577894400000000,0.0001,0.0001,135944039,7170,7167.42,7169.64
bybit,BTCUSD,1577867593791046,1577867593870801,1577894400000000,0.0001,0.0001,135944039,7170,7167.41,7168.08
bybit,BTCUSD,1577867594891121,1577867594998449,1577894400000000,0.0001,0.0001,135944039,7170,7167.42,7168.09
bybit,BTCUSD,1577867626691107,1577867626771860,1577894400000000,0.0001,0.0001,135944039,7169.5,7167.42,7168.09
bybit,BTCUSD,1577867626791071,1577867626874874,1577894400000000,0.0001,0.0001,135944039,7170,7167.42,7168.09
bybit,BTCUSD,1577867629191069,1577867629272822,1577894400000000,0.0001,0.0001,135944039,7169.5,7167.42,7168.09
bybit,BTCUSD,1577867636691033,1577867636771956,1577894400000000,0.0001,0.0001,135944039,7170,7167.42,7168.09
bybit,BTCUSD,1577867640091240,1577867640174760,1577894400000000,0.0001,0.0001,135944039,7172,7167.42,7168.09
bybit,BTCUSD,1577867642191087,1577867642270963,1577894400000000,0.0001,0.0001,135863138,7172,7167.42,7168.09
bybit,BTCUSD,1577867647591059,1577867647671004,1577894400000000,0.0001,0.0001,135863138,7171.5,7167.42,7168.09
bybit,BTCUSD,1577867650191041,1577867650270881,1577894400000000,0.0001,0.0001,135863138,7172,7167.42,7168.09
bybit,BTCUSD,1577867651091068,1577867651170749,1577894400000000,0.0001,0.0001,135863138,7172,7167.58,7168.09
bybit,BTCUSD,1577867651791100,1577867651871029,1577894400000000,0.0001,0.0001,135863138,7172,7167.58,7168.25
bybit,BTCUSD,1577867654291079,1577867654370528,1577894400000000,0.0001,0.0001,135863138,7172,7169.12,7168.25
bybit,BTCUSD,1577867654891112,1577867654971185,1577894400000000,0.0001,0.0001,135863138,7172,7169.12,7169.79
bybit,BTCUSD,1577867666191070,1577867666271132,1577894400000000,0.0001,0.0001,135863138,7172,7169.74,7169.79
bybit,BTCUSD,1577867667391081,1577867667471337,1577894400000000,0.0001,0.0001,135863138,7172,7169.85,7170.52
bybit,BTCUSD,1577867681491050,1577867681571328,1577894400000000,0.0001,0.0001,135863138,7172,7170.36,7170.52
bybit,BTCUSD,1577867681891063,1577867681971043,1577894400000000,0.0001,0.0001,135863138,7172,7170.36,7171.03
bybit,BTCUSD,1577867692091071,1577867692170502,1577894400000000,0.0001,0.0001,135863138,7172,7170.36,7171.02
bybit,BTCUSD,1577867703811023,1577867703903470,1577894400000000,0.0001,0.0001,135901235,7172,7170.36,7171.02
bybit,BTCUSD,1577867712991193,1577867713070566,1577894400000000,0.0001,0.0001,135901235,7172,7170.45,7171.02
bybit,BTCUSD,1577867714091033,1577867714170338,1577894400000000,0.0001,0.0001,135901235,7172,7170.45,7171.11
bybit,BTCUSD,1577867731891017,1577867731971083,1577894400000000,0.0001,0.0001,135901235,7172,7171.06,7171.11
bybit,BTCUSD,1577867731991043,1577867732070430,1577894400000000,0.0001,0.0001,135901235,7172,7171.06,7171.72
bybit,BTCUSD,1577867736592392,1577867736671569,1577894400000000,0.0001,0.0001,135901235,7172,7171.03,7171.72
bybit,BTCUSD,1577867737091105,1577867737173224,1577894400000000,0.0001,0.0001,135901235,7172,7171.03,7171.69
bybit,BTCUSD,1577867748491100,1577867748571203,1577894400000000,0.0001,0.0001,135901235,7172,7170.54,7171.69
bybit,BTCUSD,1577867748991089,1577867749070703,1577894400000000,0.0001,0.0001,135901235,7172,7170.54,7171.2
bybit,BTCUSD,1577867754591124,1577867754670354,1577894400000000,0.0001,0.0001,135901235,7171.5,7170.54,7171.2
bybit,BTCUSD,1577867771291078,1577867771370339,1577894400000000,0.0001,0.0001,135901235,7171.5,7170.33,7171.2
bybit,BTCUSD,1577867772091087,1577867772171161,1577894400000000,0.0001,0.0001,135901235,7171.5,7170.33,7170.99
bybit,BTCUSD,1577867778891030,1577867778971114,1577894400000000,0.0001,0.0001,135901235,7171.5,7171.03,7170.99
bybit,BTCUSD,1577867779091055,1577867779170881,1577894400000000,0.0001,0.0001,135901235,7171.5,7171.03,7171.69
bybit,BTCUSD,1577867793191080,1577867793270496,1577894400000000,0.0001,0.0001,135992901,7172,7171.03,7171.69
bybit,BTCUSD,1577867801591106,1577867801670228,1577894400000000,0.0001,0.0001,135992901,7172,7171.38,7171.69
bybit,BTCUSD,1577867802591076,1577867802670389,1577894400000000,0.0001,0.0001,135992901,7172,7171.38,7172.04
bybit,BTCUSD,1577867803091243,1577867803171022,1577894400000000,0.0001,0.0001,135992901,7172,7171.03,7171.69
bybit,BTCUSD,1577867805991064,1577867806071508,1577894400000000,0.0001,0.0001,135992901,7171.5,7171.03,7171.69
bybit,BTCUSD,1577867809591040,1577867809671380,1577894400000000,0.0001,0.0001,135992901,7172,7171.03,7171.69
bybit,BTCUSD,1577867817091099,1577867817171018,1577894400000000,0.0001,0.0001,135992901,7172,7171.02,7171.68
bybit,BTCUSD,1577867826491108,1577867826571271,1577894400000000,0.0001,0.0001,135992901,7171.5,7171.02,7171.68
bybit,BTCUSD,1577867832091083,1577867832170918,1577894400000000,0.0001,0.0001,135992901,7171.5,7170.62,7171.68
bybit,BTCUSD,1577867832791050,1577867832870379,1577894400000000,0.0001,0.0001,135992901,7171.5,7170.62,7171.28
bybit,BTCUSD,1577867833592041,1577867833671339,1577894400000000,0.0001,0.0001,135992901,7172,7170.62,7171.28
bybit,BTCUSD,1577867864791112,1577867864870767,1577894400000000,0.0001,0.0001,135992901,7172,7170.63,7171.28
bybit,BTCUSD,1577867865491071,1577867865572158,1577894400000000,0.0001,0.0001,135992901,7172,7170.63,7171.29
bybit,BTCUSD,1577867867891035,1577867867970346,1577894400000000,0.0001,0.0001,135992901,7172,7170.62,7171.29
bybit,BTCUSD,1577867868291058,1577867868370624,1577894400000000,0.0001,0.0001,135992901,7172,7170.62,7171.28
bybit,BTCUSD,1577867878408171,1577867878488358,1577894400000000,0.0001,0.0001,136022195,7172,7170.62,7171.28
bybit,BTCUSD,1577867884291188,1577867884370801,1577894400000000,0.0001,0.0001,136022195,7172,7170.36,7171.28
bybit,BTCUSD,1577867885291046,1577867885370574,1577894400000000,0.0001,0.0001,136022195,7172,7170.36,7171.02
bybit,BTCUSD,1577867890991159,1577867891071179,1577894400000000,0.0001,0.0001,136022195,7172,7170.5,7171.02
bybit,BTCUSD,1577867891291085,1577867891371104,1577894400000000,0.0001,0.0001,136022195,7172,7170.5,7171.16
bybit,BTCUSD,1577867936091076,1577867936170755,1577894400000000,0.0001,0.0001,136022195,7172,7171.93,7171.16
bybit,BTCUSD,1577867936391028,1577867936470361,1577894400000000,0.0001,0.0001,136022195,7172,7171.93,7172.59
bybit,BTCUSD,1577867939191091,1577867939271099,1577894400000000,0.0001,0.0001,136020195,7171.5,7171.93,7172.59
bybit,BTCUSD,1577867940691093,1577867940770456,1577894400000000,0.0001,0.0001,136020195,7172,7171.93,7172.59
bybit,BTCUSD,1577867978891081,1577867978971179,1577894400000000,0.0001,0.0001,136020195,7172,7170.51,7172.59
bybit,BTCUSD,1577867979491064,1577867979573487,1577894400000000,0.0001,0.0001,136020195,7172,7170.51,7171.17
bybit,BTCUSD,1577867982691032,1577867982770760,1577894400000000,0.0001,0.0001,136020195,7171.5,7170.51,7171.17
bybit,BTCUSD,1577867983391150,1577867983472052,1577894400000000,0.0001,0.0001,136020195,7172,7170.51,7171.17
bybit,BTCUSD,1577867983791062,1577867983870390,1577894400000000,0.0001,0.0001,136020195,7172,7171.23,7171.17
bybit,BTCUSD,1577867984491067,1577867984570647,1577894400000000,0.0001,0.0001,136020195,7172,7171.94,7172.6
bybit,BTCUSD,1577867989091061,1577867989170741,1577894400000000,0.0001,0.0001,136020195,7172,7172.32,7172.6
bybit,BTCUSD,1577867989591145,1577867989672073,1577894400000000,0.0001,0.0001,136020195,7172,7172.32,7172.98
bybit,BTCUSD,1577867993891021,1577867993970480,1577894400000000,0.0001,0.0001,136020195,7172,7172.56,7172.98
bybit,BTCUSD,1577867994591098,1577867994670441,1577894400000000,0.0001,0.0001,136020195,7172,7172.56,7173.22
bybit,BTCUSD,1577867995491086,1577867995570350,1577894400000000,0.0001,0.0001,136020195,7172,7172.53,7173.19
bybit,BTCUSD,1577867997491059,1577867997570244,1577894400000000,0.0001,0.0001,136020195,7172,7171.6,7172.26
bybit,BTCUSD,1577867998591070,1577867998670458,1577894400000000,0.0001,0.0001,136020195,7172,7171.16,7171.82
bybit,BTCUSD,1577867999491090,1577867999571344,1577894400000000,0.0001,0.0001,136020195,7172,7171.39,7172.05
bybit,BTCUSD,1577868000691064,1577868000771043,1577894400000000,0.0001,0.0001,136020195,7172,7171.1,7172.05
bybit,BTCUSD,1577868000891097,1577868000970612,1577894400000000,0.0001,0.0001,136020195,7172,7171.39,7172.05
bybit,BTCUSD,1577868001091077,1577868001170609,1577894400000000,0.0001,0.0001,136020195,7172,7171.1,7172.05
bybit,BTCUSD,1577868001491137,1577868001571479,1577894400000000,0.0001,0.0001,136020195,7172,7171.1,7171.76
bybit,BTCUSD,1577868004037849,1577868004117254,1577894400000000,0.0001,0.0001,136033959,7172,7171.1,7171.76
bybit,BTCUSD,1577868004691073,1577868004771018,1577894400000000,0.0001,0.0001,136033959,7172,7171.39,7171.76
bybit,BTCUSD,1577868005691114,1577868005771890,1577894400000000,0.0001,0.0001,136033959,7172,7171.39,7172.05
bybit,BTCUSD,1577868006991065,1577868007071433,1577894400000000,0.0001,0.0001,136033959,7172,7171.01,7172.05
bybit,BTCUSD,1577868007691084,1577868007770205,1577894400000000,0.0001,0.0001,136033959,7172,7171.01,7171.67
bybit,BTCUSD,1577868011591070,1577868011670214,1577894400000000,0.0001,0.0001,136033959,7172,7171,7171.66
bybit,BTCUSD,1577868016691068,1577868016775296,1577894400000000,0.0001,0.0001,136033959,7172,7170.93,7171.66
bybit,BTCUSD,1577868017591041,1577868017671476,1577894400000000,0.0001,0.0001,136033959,7172,7170.93,7171.59
bybit,BTCUSD,1577868019091067,1577868019170155,1577894400000000,0.0001,0.0001,136033959,7172,7170.92,7171.59
bybit,BTCUSD,1577868019491085,1577868019570595,1577894400000000,0.0001,0.0001,136033959,7172,7170.93,7171.59
bybit,BTCUSD,1577868019592385,1577868019672284,1577894400000000,0.0001,0.0001,136033959,7172,7170.92,7171.59
bybit,BTCUSD,1577868019891083,1577868019970655,1577894400000000,0.0001,0.0001,136033959,7172,7170.87,7171.59
bybit,BTCUSD,1577868020091081,1577868020170371,1577894400000000,0.0001,0.0001,136033959,7172,7170.92,7171.59
bybit,BTCUSD,1577868020591051,1577868020683298,1577894400000000,0.0001,0.0001,136033959,7172,7170.92,7171.58
bybit,BTCUSD,1577868022291039,1577868022370755,1577894400000000,0.0001,0.0001,136033959,7172,7170.93,7171.58
bybit,BTCUSD,1577868022591033,1577868022670344,1577894400000000,0.0001,0.0001,136033959,7172,7170.93,7171.59
bybit,BTCUSD,1577868024591036,1577868024671327,1577894400000000,0.0001,0.0001,136033959,7172,7170.94,7171.6
bybit,BTCUSD,1577868025791040,1577868025870493,1577894400000000,0.0001,0.0001,136033959,7172,7171.59,7171.6
bybit,BTCUSD,1577868026191105,1577868026270696,1577894400000000,0.0001,0.0001,136033959,7172,7171.27,7171.6
bybit,BTCUSD,1577868026891066,1577868026971118,1577894400000000,0.0001,0.0001,136033959,7172,7171.27,7171.93
bybit,BTCUSD,1577868027191049,1577868027270372,1577894400000000,0.0001,0.0001,136033959,7171.5,7171.27,7171.93
bybit,BTCUSD,1577868031191046,1577868031271844,1577894400000000,0.0001,0.0001,136033959,7172,7171.27,7171.93
bybit,BTCUSD,1577868036591021,1577868036670168,1577894400000000,0.0001,0.0001,136033959,7172,7171.18,7171.93
bybit,BTCUSD,1577868037791082,1577868037871842,1577894400000000,0.0001,0.0001,136033959,7172,7171.18,7171.84
bybit,BTCUSD,1577868045091100,1577868045171750,1577894400000000,0.0001,0.0001,136033959,7172,7170.73,7171.84
bybit,BTCUSD,1577868045595782,1577868045678386,1577894400000000,0.0001,0.0001,136033959,7172,7170.73,7171.39
bybit,BTCUSD,1577868047791048,1577868047870582,1577894400000000,0.0001,0.0001,136033959,7172,7170.72,7171.39
bybit,BTCUSD,1577868048591105,1577868048671456,1577894400000000,0.0001,0.0001,136033959,7172,7170.72,7171.38
bybit,BTCUSD,1577868086891042,1577868086970238,1577894400000000,0.0001,0.0001,136033959,7172,7171.15,7171.81
bybit,BTCUSD,1577868096091309,1577868096189109,1577894400000000,0.0001,0.0001,136033959,7172,7171.15,7171.8
bybit,BTCUSD,1577868096791103,1577868096871786,1577894400000000,0.0001,0.0001,136033959,7172,7171.22,7171.8
bybit,BTCUSD,1577868097791104,1577868097870570,1577894400000000,0.0001,0.0001,136033959,7172,7171.22,7171.87
bybit,BTCUSD,1577868106491129,1577868106571852,1577894400000000,0.0001,0.0001,136033959,7172,7171.21,7171.87
bybit,BTCUSD,1577868106991074,1577868107071355,1577894400000000,0.0001,0.0001,136033959,7172,7171.21,7171.86
bybit,BTCUSD,1577868111391009,1577868111471119,1577894400000000,0.0001,0.0001,136033959,7172,7171.22,7171.86
bybit,BTCUSD,1577868111691114,1577868111770635,1577894400000000,0.0001,0.0001,136033959,7172,7171.22,7171.87
bybit,BTCUSD,1577868113491092,1577868113570788,1577894400000000,0.0001,0.0001,136033959,7172,7170.47,7171.87
bybit,BTCUSD,1577868113891043,1577868113971371,1577894400000000,0.0001,0.0001,136033959,7172,7170.47,7171.12
bybit,BTCUSD,1577868118391056,1577868118470535,1577894400000000,0.0001,0.0001,136078211,7172,7170.47,7171.12
